species,locationgroup,model_type,analysis,fingerprint,status
1590,BEL,inla zeroinflatednbinomial0: year * (location + month),e494e41a0190dbc46e6413fe3326867a739f1082,58c1d978f6a61969d59fdbb2d55afc307d5617ff,converged
2030,RO,yearly imputed index: Total ~ Year + Month,e4978086708997a4a386738a6b13ca9258222f63,c32c62233d985aa49b923f49e967528b91350973,converged
2210,ZSVAL,aggregate imputed: sum ~ year + month,e4b0680a8f63c78ab7e09fe5a0859c158e9eb549,afb35c17292a838a171feb69cc956ffb318b786e,converged
5910,RO,yearly imputed index: Total ~ Year,e4c0c16e4cc4116318223b9d3164658bf323ca5e,2eefc864deb05b19ccc34d507867daa1edb4bac7,converged
2040,NOH,yearly imputed index: Total ~ Year + Month,e4c5b243e19027bc8513f57181bcebf56ddbf829,6282428637b2f2a2efda90b0c6e4a354aa8b3b0e,converged
4070,VLN2K,smoothed imputed index: Total ~ Year + Month,e4ce6fcb645d3cdd61f7fcab6c1d4499fc55189b,2a8196bdddc233d8f802a145c8e45950ad9779ad,converged
5180,WALN2K,aggregate not imputed: sum ~ year + month,e4d2fe602f477d90d25dd0859b3ebe11add50f85,1ce3c4659acdcf25cf9b5ca5223989b7069ee0b0,converged
4070,WETL,aggregate imputed: sum ~ year + month,e4d4bcfcb728928477506c570c9026cb563011ae,8d92be6d55d5efb194bab8b4065254ac65b575e1,converged
4290,RO,smoothed imputed index: Total ~ Year + Month,e4dd3b0d9fa73126407db58e7c40ef5ad8b551ce,8b7a9bf64efd50713ed1a4b3ffbd786c5c5316a8,converged
1190,BEL,smoothed imputed index: Total ~ Year + Month,e4f385bc3bd60fcc4ca1614b64f7044a83ecc71c,45a038f4674d061ee927549acda22cb09ccb9255,converged
1980,VLAA,yearly imputed index: Total ~ Year + Month,e4f4b07c0bb5663e767dee4b8f0588a719a1bede,3bdea0f102a27348d0b72dcdb65e3691261261bf,converged
1790,VLN2K,yearly imputed index: Total ~ Year + Month,e50461fd62bd44fa9b768c7f86d9d3bf3331e0d7,53e29c6de16b862385b57d910600b4c94e81f804,converged
5920,WETL,yearly imputed index: Total ~ Year + Month,e508b0cec332aeac70d1d7edb999f8aaebcc16e9,3daac0604cb16ea605d6247fc9f1a35e76ccc499,converged
1960,LO,yearly imputed index: Total ~ Year + Month,e512ce07f77b6bd291bd192b29b60ed75b7c99ce,9de615bf76e236115ee20879efabeda926546268,converged
5530,ZR,smoothed imputed index: Total ~ Year,e516e93f6bee7775c7611e10c0ddebf168bda0bb,9af14ae702a8cdc774cb561def3fc645bf67592c,converged
1860,WETL,aggregate imputed: sum ~ year + month,e525762681020bcf01ea8b42d245163907c4ec70,c49096294019e72a51e25f3139dc7ae5e25dcc34,converged
5910,ZSVAL,smoothed imputed index: Total ~ Year + Month,e52a4fd1c8a584f02ca49c2520dfcfd6bd85d3a7,e810d43b38b271101a0ac66327b51f8d7416b933,converged
1580,VLN2K,aggregate not imputed: sum ~ year + month,e52c54a6255ccfd012d2e703d4ba6737bdb42c4f,1024be443bb070a874b0f169b16104c34dac1fe8,converged
5100,VLN2K,yearly imputed index: Total ~ Year + Month,e52c7b48c218bc6be5aa973ca51a93fd3e2bd0de,45c04e9de8bdcdb8c3f3142f3b0ac4394309a205,converged
1869,WETL,aggregate imputed: max ~ year,e52cf76ad71c6bc3c71f014667e878fb09a3ac00,421eba0a4bf1ac681d0b03831c32a3356c7080d8,converged
2030,BEL,smoothed imputed index: Total ~ Year + Month,e536778e52d26660412a69cb0bdff9382e89cef2,d0d2d90f7e4cc1b646bd967777f4ba1e6e7a528a,converged
5120,RO,aggregate not imputed: sum ~ year + month,e5376f16909df4df622543a5564dedbc6efc1a28,d0a2db4dc10160925f7c2cf688d7b08a886ee739,converged
1590,SEST,yearly imputed index: Total ~ Year + Month,e55b36cb7a831eeae421afaa4637898fda85ea24,cc212742caec05bdb30e3c6d020a800915ba9658,converged
1190,BELN2K,aggregate imputed: sum ~ year + month,e55fd0969437915926d14fbf835dc87b1852cca5,1e2dd81e80b45887acee884da7fb23dcbf12b5fa,converged
5530,WETL,aggregate not imputed: sum ~ year + month,e56427e6a646c098dbe846d693a34e31d73d542d,7048b6ffd598e28bced9273068ff9c833b037a7b,converged
1980,ZSVAL,aggregate imputed: max ~ year,e5797fe9763b126b3016c84195ebb87c45247ce8,0be678d0b308bcdca1a1e5ced7c05d3d89a6eaf8,converged
20800,SEST,smoothed imputed index: Total ~ Year,e5855246d9b6266db481b8a923c4464eb98cfcbe,6af2e5fc3ccf11f66ea3962ad4d7f6540d916bbb,converged
90,BEL,inla binomial + zeroinflatednbinomial0: year * (location + month),e59270608aeb71dcaf0fb9f70ffda414cb4aaa8c,8c792871cac0425d3d966082ae5e2c0e926f07fa,converged
2210,BELN2K,yearly imputed index: Total ~ Year,e59329fb36d017c7248df78251528194ba824445,95d5a6f55e0f31cab371cb9448f636348beec9bc,converged
70,RO,yearly imputed index: Total ~ Year,e59640bbd26b62b2121659f03d78bd990ba7143f,8dfa371ba05479eb21615a7443e8ba28bfb64917,converged
1619,VLAA,smoothed imputed index: Total ~ Year,e596ab43374c7011ba19935fa5cb10348a14bf52,d414e41adbfb7b437644f4d4ddbade4ecf0f20c5,converged
1869,ZSVAL,aggregate imputed: sum ~ year + month,e59e14d215214919f8844518c6e466f64491c0c3,8316c0349a37aba3ca6b78238225eda76b778c59,converged
2250,VLAA,aggregate imputed: sum ~ year + month,e5a8da29426b02c5e4280e6c38c357a3a9bb59a5,f144d7c1245a28e823de23c6b62d9fda5285ef89,converged
4970,RO,yearly imputed index: Total ~ Year,e5ad6dc2255c54703cb9dfb81dfa3d8d14ecc9a3,188da2d4463cea3f2099839e346aa4de8e7103ac,converged
950,WETL,yearly imputed index: Total ~ Year + Month,e5b7d27726e7eefa58e1167982f5fcee801b5927,a855c6acd4e29f55a75569bbf813044925c01158,converged
1190,SEST,aggregate imputed: max ~ year,e5bacfb19c5cafa198e7f40ab012f79849748477,005073d04afd7e3d927258628cb429089cde6d8d,converged
5180,VLN2K,aggregate imputed: sum ~ year + month,e5bad318340978a2b2d2f7550dc3fcb45f291e28,570623a487e94ce995eac79272cafb13aa7d14f1,converged
1700,VLN2K,aggregate not imputed: sum ~ year + month,e5c79397d3761ba23a5dd88028b81d2fe84fae32,5b23b6a28c8f75e3ae3bdc5fa11d696c264eda2a,converged
2210,LO,aggregate not imputed: sum ~ year + month,e5cab36dfa187c56a6c5d95dfa77e02185e4dc95,d92ba57b1f5517c362d84ba1c1ae45163fdadae2,converged
1750,ZR,aggregate imputed: sum ~ year + month,e5d285110696c3c078975446239b7b00748ba93c,5678b65e7c1d70a624e9e8c82e3ee280ee257b6a,converged
5926,BEL,aggregate imputed: sum ~ year + month,e5d4cf1dd07b8bb08f4c7e1c3fc7238756dfffc8,6d193b4418747f971261557caec7e8c4a41a8554,converged
1580,SEST,yearly imputed index: Total ~ Year,e5ef1652bd025da279f49138f31ffc4b269bcce4,331c2778c754292f1c508b4d61fc5daeba682229,converged
5910,NOH,yearly imputed index: Total ~ Year + Month,e5f0ee70c5935ed7a9880c9dbda14a364ab901e8,02d120d0624f6b8370b3fd1ca49df232702b8f7d,converged
1670,ZS,smoothed imputed index: Total ~ Year,e5f21e04b42bd73603348d252c92313901af8790,368ba6c8a271e73c3b88c2831fc9d59c650ff8bb,converged
720,NOH,yearly imputed index: Total ~ Year,e5f7815829af0eecbcc1bd157615d4c2945a843a,af5936bbf0eb4432342b480b97d55ca352707bde,converged
2030,VLN2K,smoothed imputed index: Total ~ Year,e5f9785ce9e71b2482c659d18c19a13e52f65dd0,69300bd1617c2dec179be670a58ee7b04ee94a79,converged
5560,SEST,aggregate not imputed: sum ~ year + month,e606114f23d5c95126b1a03f3262f09cb0310ec0,dfcf2d6662191d6517fb78cf163c39d11a92d209,converged
1610,WALN2K,yearly imputed index: Total ~ Year + Month,e60b4554328030df76f2fe56589ce8d23a0a880f,4ffb342be77301479b6a705a580e5412b7cf7b4c,converged
1869,ZR,aggregate imputed: max ~ year,e627a5a3050e2dd325803949ba29136a0ea5add1,e6b65e85052e60773b4e5d89057a6bdc08f65f31,converged
1940,BEL,smoothed imputed index: Total ~ Year,e62f2dc29ae0042aebd08a163d6c8e43e0d80b14,34fcd9be6e7eb53efbb36c711db25b66028f11d7,converged
4070,ZR,yearly imputed index: Total ~ Year + Month,e63e32c8dc395d8b3ba9251584715c2c36f3d5a0,2f7fc5cda087b0b495eb98fb1321ae3ce12b5812,converged
90,SEST,yearly imputed index: Total ~ Year + Month,e63fcf1d93cced446bb83273f81720d9c8ddb364,f0b985e42963dd4d027453efeb03784116e21e05,converged
5926,BEL,yearly imputed index: Total ~ Year + Month,e65224a7b788d18f491db68f2432976bf14ff7b4,3a8900e1bbd2fd880f57a525c6f2962d73d255f4,converged
5180,RO,smoothed imputed index: Total ~ Year,e6584693e941f4e96e68f76555c7258b7be138c0,4bc94a1ad5d9853239db150854df516722b53208,converged
120,SEST,yearly imputed index: Total ~ Year,e6650513ee37ff53464d9a4103d06c15814a2a8a,e9ddf98ec5063cc0da27fdb14cef7dd886c02741,converged
1890,WAL,smoothed imputed index: Total ~ Year + Month,e66b387ac0f8381b5ff73d533526d1703c0c4317,7aa53cab2ef83fe1acf876e2bd9293895f0b0c6a,converged
5610,LO,yearly imputed index: Total ~ Year + Month,e682f5cd28881d3cf9901088a5ee88e289af0a09,eea1ecbaa6c53a2aa4787be78b865ec143049186,converged
1590,BEL,yearly imputed index: Total ~ Year,e6830db9d3ec25fcbbac6c8b6bff6d50cca75762,b40f88169dfda8df18e72b7893e17cb41908543f,converged
1770,BEL,aggregate imputed: max ~ year,e689a65f6d9ece09750117aba382f4e9b9f0cbde,81404147b29e31bc74a8fcdfd02266235dd722e9,converged
5460,BEL,aggregate not imputed: sum ~ year + month,e68ac5df107428b9e436c728514e3b43bb8e8d47,c9ba40529a9eeacfdafd9f47e9d267cf7b0bb9c7,converged
1574,WALN2K,aggregate imputed: sum ~ year + month,e6917f7f04b2295ae284c9b418b0d7f1db116db0,6fa7ae2c3248bcb33c151d0c635aa39c858ecb96,converged
5927,NOH,yearly imputed index: Total ~ Year + Month,e69a06e5e47fce2b9d8a5fe5a07e5bbb4e4918cd,2d9d50f93ad9cfba0687e5e36dfff3bdc73607c2,converged
5190,WALN2K,yearly imputed index: Total ~ Year,e6a6ca8fc22c22fe23596a3c2ca0b063fefc25e3,6ca28e9d8aac89da155a09beba638edddbc9859d,converged
6000,ZS,aggregate imputed: sum ~ year + month,e6b07b0187cff57af8bb54a95454fe0e5eacef2c,54bce497d03bb88460ba71acb0b082d27c2a0f27,converged
5820,RO,aggregate imputed: max ~ year,e6b2484179f626ff65980cefce741345c99e8524,d5c461522a0c20936db770268d8d299c815a68de,converged
1520,ZSVAL,yearly imputed index: Total ~ Year + Month,e6b2cc78d8d0664eda1e0b59d864f2c7c5c8ac4c,d18d22e3971ec56c0481cf7a3f13269ce9929aa2,converged
90,VLN2K,aggregate imputed: max ~ year,e6b3fbd64919701f80d0becee239cf4eb6e5c605,dc602c80ff3e57bae76d29c9ba0c19baaaa1fc61,converged
5560,WAL,smoothed imputed index: Total ~ Year,e6b6d88c70a0405f64bbfd8b1fd07979684138c9,2626c68612f2eff6327cb18e38238ca86c6a1d8b,converged
950,BELN2K,aggregate imputed: sum ~ year + month,e6bbf65110fb06332011b7da634b1db79562e58f,cfdf27f47d6b2e9db022bf2f9fb90d6e3da02236,converged
5610,ZSVAL,yearly imputed index: Total ~ Year,e6bc2b456e05ba0444769d61f0772eba92d3f8d2,9a1cf3c229510199741e6594dbc6251dd305cd46,converged
1619,WAL,yearly imputed index: Total ~ Year + Month,e6bf8a0fe9cad85bfe802267f40693dd9921b863,f8735518cf0ce34fa12e2a1aaeefdbec232569a6,converged
100,WETL,aggregate not imputed: sum ~ year + month,e6c9512507351b185fdc9317ffd105aad3a58884,8d36f128ecc586005f3d77ed2c1a0d3ac3d1aa3e,converged
1620,NOH,yearly imputed index: Total ~ Year,e6cdb725185159768f86f535160ba5253ef25e7e,9fc4ccaaebf549b04b0e93f41ba2bc184448eedc,converged
5910,SEST,smoothed imputed index: Total ~ Year + Month,e6d8451a5dc310058b49cfd06c987c90286fa750,8d29c3d55e06af4b11078dd2cea20fb583a3d815,converged
4500,SEST,aggregate imputed: sum ~ year + month,e6dc2c71c57b6eb692533bf7dfb677d70a8dda78,47424138239228968b0465b6fa55d5d247713efb,converged
2250,BEL,yearly imputed index: Total ~ Year + Month,e6dd37266518b6dcece0a803da690f8bc42f8bb6,676da58b0f568b31cdbce2adf1498daaa6d472ae,converged
1660,BEL,inla binomial + zeroinflatednbinomial0: year * (location + month),e6e27ecb4ed8bdfb6a9f7fef85693d2031f23201,c6f1daafa7e4c212295b71d54717135d62261cdf,converged
5900,ZS,yearly imputed index: Total ~ Year,e6ecbb461f2d1a94c682a3e74751ca22f9c7ce08,2d1c809fb8fbf8989d5c742bcd04f67b7a76d7cb,converged
120,WETL,yearly imputed index: Total ~ Year + Month,e6f0c41bda16e4f1ce7a793bc2553cceeb8c0a3b,4ebba07bc0aecf2430ac7ffe95b38da49bc2af87,converged
1670,WETL,yearly imputed index: Total ~ Year + Month,e6f4de3e4e1a9cf43326a76ceb85c51d3df7a840,2322c69bf2186bb15013b4cc99ab6daf470945bf,converged
1520,BELN2K,aggregate imputed: max ~ year,e6f7e56679bf41405d57997b89f60a6551f578b9,e99cc35382d191b7266c0ac9748d26f42ceb3fb9,converged
5190,ZR,yearly imputed index: Total ~ Year + Month,e6ff05bba186056e24ffa29090b077a5a534a1b4,a306420877bd75ba6d9e962e62f92c90fbabd752,converged
5920,VLAA,inla binomial + zeroinflatednbinomial0: year * (location + month),e7162108c40df2e40aa05a60de48fe9f4bdb5354,d8c7084e277c23320c071e00b7a3d42b29bc5611,converged
1960,NOH,smoothed imputed index: Total ~ Year + Month,e721145da6cb239f5b58ef13c95cb97e34b0de1f,601e88ffcbb3c56fb0470e1880845ea6c3b7c504,converged
1610,BEL,inla binomial: year * (location + month),e739abd78ebd38e31008e8fd26d3c9b2177d7dbf,6e1594cc5b1edca2919b5d641ffe36aae4927dd1,converged
5190,BEL,aggregate imputed: max ~ year,e73a2e9a7dc86f2511fbd7d4e882d9d4fcf1595d,719b0850c491a0b7d8c4f65e39a8e825939065e6,converged
5180,VLN2K,smoothed imputed index: Total ~ Year,e748cbd3a65f8950b4643624f8dd082db953968b,19a20b2e20ee421e0ca3a29e963486a03cfa2ed2,converged
5100,BEL,inla binomial: year * (location + month),e753337bf8c2ed9f7b6f1dce2c86cef90ae6d353,cb161831420ce8c628ee56ff5ec704f926545b55,converged
1710,WETL,yearly imputed index: Total ~ Year,e76101ec5e107fbcbc94b75abd84275f20f9d123,d147c81c7922eaa27270cc795be1b0a08feef88c,converged
1700,BEL,yearly imputed index: Total ~ Year + Month,e7635a9f4d545a8f82889af0aae866acac2513d4,a74d8ecea42abbd258722dedf8b49b4cf2a9c3e8,converged
1560,WALN2K,yearly imputed index: Total ~ Year + Month,e76507367fe35b9392797fc10b11a20a442fcb08,e44a41003598e7cae99d9df8528f4351fc93632b,converged
1700,SEST,smoothed imputed index: Total ~ Year,e7a1e3ed35be2ad7dc82b6984030ae7d10e6de88,e483098dc4376ec0a5d6c526f8e3b90c95d3f30e,converged
2030,LO,aggregate imputed: max ~ year,e7b993f71990c7b0b6333b39cbc854fdf304d84d,b803842066f495f6e6e4a65e090cfffb25f9f475,converged
5920,VLAA,smoothed imputed index: Total ~ Year + Month,e7bad81795b75d7462d13a3bd2077c018bdcc030,d0e25c11dd6210d7fe828861d1b2419de9520e05,converged
4500,LO,yearly imputed index: Total ~ Year,e7c7c77c00785bdf8af44e65236edb147017d317,4739a1091c6cb2e32dba9d81f20294b222c46f47,converged
5340,WAL,yearly imputed index: Total ~ Year + Month,e7d28a700c39b0ac6398f86d3321c6033442dd96,87a9285a3648e453e3d71b7f63a0312a94152048,converged
4240,NOH,aggregate not imputed: sum ~ year + month,e7d4b4074ebabe44e6209ce4a90cd45389b1e43b,5183339052e641db42fe41f238f0c674ecb562e3,converged
4290,WETL,smoothed imputed index: Total ~ Year + Month,e7ddf7fbf9c87726dad032e150cc1f3ddc8ed7a4,9a9aa764ab1112566a9855c0c7f69a8240273345,converged
1790,VLAA,yearly imputed index: Total ~ Year + Month,e7eb8bf263c568628b0576c588f5deb0ef1f2e6d,c38d3064f970d687b9ddbc64560d5a4f22b8b52c,converged
70,VLN2K,composite index: ~year,e7f375e3edc0542180378db4986234ea24293aba,eda35155d085bd55c80f07c394baa80dc49c4aa4,converged
WI-eend,VLAA,composite index: ~year,e7f3d581fcacf8d8499c5ac1a6d3369cd7d8553c,04c3f717f8994b8d7efdf72d587479fdb826352c,converged
1190,WETL,aggregate imputed: sum ~ year + month,e8059f990d29b0a5f6a7159a74792f9fb1911a1f,c837b6ed22e739e4ccee599b2336ffcb5ecca95d,converged
1700,ZS,yearly imputed index: Total ~ Year + Month,e805d744105f109d28aa3fb66834a28a7f03cec9,11a6d91f1424788434b88e60c9b5ad9cb9842483,converged
2210,WETL,yearly imputed index: Total ~ Year + Month,e806d63b60a7dd9e0b1b494d7074e50bc50f4f91,bcf360272bcf3fea764c5fcc1fa0e06890404104,converged
5170,VLN2K,aggregate imputed: max ~ year,e80e0e55c8661afccc297bea4d686906b71ceede,30dd5814be55caf0952a4ed547f72f06a25e4ef4,converged
1530,BELN2K,aggregate not imputed: sum ~ year + month,e80e3ab4a4cdce7bbac8ea5ab7bc545f2eff4503,e1a1c33254cc738c793751c325f8f1d701dc4444,converged
1710,NOH,aggregate imputed: sum ~ year + month,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d,1df36e4cb7e1d91df5d3d772735d6b07427c746f,converged
5340,VLAA,inla binomial: year * (location + month),e839f683c78041cf6b28e0f7201b0b8511f728f5,5dbc08d0de7a2c973017bc6de6d7e76bba0b391b,converged
1610,BELN2K,smoothed imputed index: Total ~ Year + Month,e8462fb503305c490dafd39825b4a7b800709593,1db339acf5ac89635d82b1d212e9a237c8f1bd6c,converged
4500,WALN2K,aggregate not imputed: sum ~ year + month,e84b85d0c3b1fce3d70a2a207ea0c8b07169c8bb,2806e988137e3662225f82c4ea10fd5dd6526a61,converged
2040,BELN2K,aggregate imputed: max ~ year,e85c4d658b8e5217fdf8ed7053827d2d5959d202,ec63ebff49f0bae3132d19074e829bc5cca4c764,converged
2040,NOH,aggregate imputed: max ~ year,e869f6c5b1acf222a16e7c312184d8a62d38253a,e8bb0d72389aaf8410fe59e4386a183deb69e582,converged
20800,WAL,aggregate imputed: sum ~ year + month,e870b0dd7ff170aa68fd2708c0fd410f2d626d2c,f28baacfe0e17db12a1d8bfbc59a5d092574006f,converged
5900,BELN2K,aggregate imputed: sum ~ year + month,e878d5d0c70ca6a1762c56ecd92cd5e16f0f8f6b,9f46523cd591d82b966c63e8e105c9e947784334,converged
1860,WETL,yearly imputed index: Total ~ Year + Month,e88119a45a6553240e39247becdd89576b359d12,b1774d2237dc312683d394de6fb43a2dfc35bc5d,converged
950,WALN2K,smoothed imputed index: Total ~ Year + Month,e881efa2d1a1f9506ffe50fd21c40ca3cfd175f1,63279669a491e9272769348d3f51fc9d79a7d5d3,converged
120,BELN2K,aggregate not imputed: sum ~ year + month,e8892f9919c75d9b8e080d082938122bff712451,488b89ca7b7e8cb4f918bfb034278f218ca1a7f4,converged
1820,ZSVAL,aggregate imputed: sum ~ year + month,e89286add650042bb3df179873853a67bcf74f64,7909788fe1f31f2cf2c34d0be8d426faf9efa829,converged
1940,LO,smoothed imputed index: Total ~ Year + Month,e8a4aeb3b1d7c39788d6a8f511b83445b776f6bb,e2fdc252b44784e7bd143cb1f76f725f40eaefb7,converged
2200,WAL,smoothed imputed index: Total ~ Year,e8a6e9d9a75c0d8f5e9c8555c6eb52354782026a,a3c2fa1bce8f0cddf0751c5d7bb50219c507a61b,converged
1220,BEL,smoothed imputed index: Total ~ Year + Month,e8beb61d92424822dde1775c3435089a6c8605f4,5c7a5c8cd283922134e0d2e24a4d069816ebfa49,converged
1780,SEST,aggregate imputed: sum ~ year + month,e8c5ca4e31ddc8560cadb84fad2952c4e7e339d3,9bc3a4f48df1759d1f65ec239c4ec57194fc018b,converged
4970,ZS,yearly imputed index: Total ~ Year,e8c687e762cc5a3cb4ab499a8acb997f611b5bd8,fe7cb6e1cb7ccfef567ac12ebfaf07b298f1e377,converged
2210,LO,aggregate imputed: sum ~ year + month,e8c90cc1db74d319b1412d9840b339b3c03c6ef0,cfe2886f527d0c38cc9fada8444a305242b453d8,converged
1770,BEL,aggregate not imputed: sum ~ year + month,e8daa0c3525239294c5dbeed272dc0f61332d4fa,22b25890feeaa35025dffcc2b8bddef3d147c336,converged
2210,RO,aggregate not imputed: sum ~ year + month,e8e431f732cf61eac38080b055a50d9352863ee2,0efdcd1dd0969d99d37442c6fc5d0004447dcbda,converged
1790,VLAA,inla binomial: year * (location + month),e8e763a31c8e5c7ceff5254ba5abb4263a638984,690bd2d942074d56be55bba83977423783fb6ef0,converged
1620,RO,yearly imputed index: Total ~ Year + Month,e8f33f3d73dff66536b3a31e165da86873e691cb,38000805fba059b724802bfdc53dc2422a90645b,converged
950,VLAA,inla binomial + zeroinflatednbinomial0: year * (location + month),e909b4a107a8c82a859837d0401bc2ebd9df3392,0afa6f9900931a7586acb9198d396bf290074b4f,converged
5910,WETL,smoothed imputed index: Total ~ Year,e90e4eab2a1526b2288466b71455a731636a5979,76f914850df88bb30f8186d78d176c7471ebd8c4,converged
1530,NOH,aggregate imputed: sum ~ year + month,e925766ce7215c392e42e726bf82fbdd79fcdee2,002470a8acb4d4fc2588fdfa5ac3d8d9ddfd89f6,converged
1619,RO,smoothed imputed index: Total ~ Year + Month,e929a7a6af3d6d1228be831cf64272d0f7ae254b,4a0e68b8c094dd64534405e0672766587954141a,converged
4290,BEL,aggregate not imputed: sum ~ year + month,e92b4964465bc2f38d7a63246de14d1585aba233,8afcb7adf172c7b40782d6f751ea0e0e3aa75370,converged
5820,ZR,aggregate imputed: max ~ year,e93eade14dce334009caed58059bcb656337ca7d,75f6a9d3523c0cdd4210d753b3ad44bed5c80ef5,converged
5560,ZS,aggregate not imputed: sum ~ year + month,e940dc8bb5ace8afb1b9c39344e16f0432531749,79b8c57cc492d06f50a4cbf6279421242b15bd60,converged
1340,NOH,aggregate imputed: sum ~ year + month,e949103d8b9dc5890676e1b51f17ae8359e8a587,f381053349ef30161d3d74ff12cf4a163e41f6b5,converged
2250,LO,smoothed imputed index: Total ~ Year + Month,e954420cf0620ad058bd64889cf69b8319ccc949,0c8cd67ed4f52a10d719be2b45dc634a82f110a1,converged
1730,VLN2K,aggregate not imputed: sum ~ year + month,e956ccef91e74a7f33228a3d28c0553c8e69a9a4,d2955ef2738c8d5914880da1d90a093cadfaae05,converged
5927,WALN2K,yearly imputed index: Total ~ Year,e966950bcd9ed82678f340a869fe1de85a6f28ea,5bc995940098ab756adab6c2264b3086d1e0868a,converged
1730,ZSVAL,aggregate imputed: sum ~ year + month,e96819a66e8010fb35f8d6fec328f2722cb542ac,37c39489c7afc56d1bb4fb774557583f1f76c0be,converged
4970,NOH,aggregate not imputed: sum ~ year + month,e9726ffb0ee8dd3623a157930e9be745b9bda987,04735b26081be83928624c1f5b9a1eb32dee5e76,converged
4860,NOH,aggregate not imputed: sum ~ year + month,e97ef6b2b7ce1877969af29361f125fe1bd31de6,99643ed582ca5d1fe3464930193554e4d1bd189e,converged
1660,VLN2K,smoothed imputed index: Total ~ Year,e97f22b0eab195520c70ff48ed8191a1ab633bf1,9e6d63d12e75bd6ca01c9d0b3f3b4ce412009a63,converged
950,ZR,aggregate imputed: max ~ year,e98b636838962fbaf48c8ce16fd3da6731fd872b,0e2276e7ba10cdba155ca48465d6cc509f581e10,converged
1610,BEL,aggregate not imputed: sum ~ year + month,e98cb01cbea0823359b7e320c0ef9ef24d0a10a7,682371eb4af6677ccb2e215ca6277acc834772cf,converged
1710,VLN2K,yearly imputed index: Total ~ Year,e9933939b0fe16cf774efdee633886860ad8311b,2402e7faa00c1fcc4a6137df0bfca1bdefb5fa2f,converged
5820,NOH,yearly imputed index: Total ~ Year,e9b2655261fb0767aba1f1303ece558a13ba35d0,dfd2f6e3b2a1f2145fc5552b5b31cb5160893649,converged
1860,ZSVAL,smoothed imputed index: Total ~ Year + Month,e9b7f28363af63eba8f747e17a064e023f073af6,2e5985569aac6f055031c63218defc6412aefe52,converged
1660,BELN2K,yearly imputed index: Total ~ Year + Month,e9bb3e3b3c1a7de6e1a743a0c9fba7f68dc9cd67,756530e5a425fd8f7e26dce1db15bf8cf4745b62,converged
